30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99,102,105,108,111,114,117,120,123,126,129,132,135,138,141,144,147,150,153,156,159,162,165,168,171,174,177,180,183,186,189,192,195,198,201,204,207,210,213,216,219,222,225,228,231,234,237,240,243,246,249,252,255,258,261,264,267,270,273,276,279,282,285,288,291,294,297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631.1969999999994,1701.2139999999993,1814.6880000000008,1894.5780000000007,1998.5499999999995,2111.1879999999996,2119.9000000000005,2234.638999999999,2360.9669999999996,2357.1899999999996,2430.522000000001,2470.6770000000006,2644.6349999999993,2647.2039999999993,2686.6180000000004,2762.9059999999986,2848.06,2842.5030000000006,2922.753999999999,2942.620000000001,2998.6730000000007,3049.7740000000003,3114.429000000002,3141.4829999999993,3200.0019999999995,3256.4649999999992,3248.704999999998,3359.970000000001,3319.017000000001,3433.4390000000008,3424.5440000000003,3484.7660000000014,3552.7620000000006,3576.6649999999995,3590.800999999998,3650.4369999999994,3710.321,3741.0009999999975,3767.9240000000004,3777.770000000002,3793.0339999999983,3845.1120000000024,3855.0809999999997,3867.8259999999987,3909.8309999999988,3906.4949999999994,3907.2839999999997,3955.590000000002,3942.7859999999996,3999.363999999999,3983.5819999999994,4038.4139999999998,4025.0360000000014,3996.5190000000016,4012.404000000001,4081.757,4091.304,4076.1870000000017,4094.222999999998,4106.758000000001,4114.951,4108.898999999999,4155.954,4145.933000000001,4172.936000000001,4152.987000000001,4195.260000000002,4173.763000000001,4211.044,4173.348000000001,4232.7249999999985,4215.982,4213.683,4221.775999999998,4319.354999999999,4264.472000000001,4329.115000000002,4256.712,4306.825999999999,4342.108999999999,4321.708000000001,4338.6889999999985,4345.8060000000005,4377.323999999999,4365.531999999999,4348.258999999998,4387.862999999999,4431.142000000001,4401.804000000001,4380.130000000001,4413.525999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
